Wall time,Step,Value
1769697281.4262836,78509,-62.91473388671875
1769697287.6071439,78559,-71.87591552734375
1769697288.8413472,78569,-67.37151336669922
1769697296.267991,78629,-68.72235870361328
1769697336.9816673,78959,-67.17997741699219
1769697344.3757808,79019,-71.18892669677734
1769697378.9181137,79299,-72.30972290039062
1769697449.2216501,79869,-72.03388977050781
1769697538.5702648,80469,-70.11776733398438
1769697548.4471319,80549,-66.71757507324219
1769697578.0768263,80789,-64.56945037841797
1769697632.3962576,81229,-68.86737060546875
1769697660.334583,81449,-61.29370880126953
1769697685.1753163,81639,-70.63298034667969
1769697686.4559243,81649,-67.795654296875
1769697721.4462402,81929,-71.10972595214844
1769697768.6741755,82169,-61.40880584716797
1769697785.1371047,82299,-72.30696105957031
1769697819.6494882,82559,-62.4932861328125
1769697848.4097807,82779,-68.91064453125
1769697856.464253,82839,-66.59518432617188
1769697866.6553993,82919,-69.06327819824219
1769697872.9334662,82969,-66.7733154296875
1769697948.8670735,83529,-69.14510345458984
1769697964.1671188,83639,-71.93775177001953
1769697984.3497603,83779,-63.789398193359375
1769698031.6751783,83979,-64.782470703125
1769698052.1910038,84119,-70.18377685546875
1769698059.1685061,84169,-76.03021240234375
1769698164.5760005,84919,-78.86445617675781
1769698206.5866628,85219,-64.40670776367188
1769698246.0264995,85489,-66.42445373535156
1769698254.69306,85549,-67.08504486083984
1769698286.141154,85639,-69.1005859375
1769698362.4379148,86189,-67.60121154785156
1769698375.2794576,86279,-66.36555480957031
1769698419.8987668,86599,-71.42366027832031
1769698425.2310607,86639,-69.5378646850586
1769698470.0071204,86949,-67.23870849609375
1769698478.446211,87009,-73.73773193359375
1769698505.2030325,87189,-67.37742614746094
1769698513.981504,87249,-65.7401123046875
1769698575.0434496,87529,-62.520572662353516
1769698577.9422474,87549,-70.51679992675781
1769698609.332725,87769,-65.65275573730469
1769698612.2089128,87789,-66.86141204833984
1769698676.5494936,88239,-74.68942260742188
1769698690.3989487,88339,-68.29785919189453
1769698735.5493054,88659,-71.7236099243164
1769698742.629066,88709,-69.9435806274414
1769698752.671808,88779,-67.3748779296875
1769698767.9532704,88889,-67.29820251464844
1769698827.4408345,89179,-64.11036682128906
1769698833.2305193,89219,-70.87643432617188
1769698924.3778636,89859,-69.66836547851562
1769698931.4061286,89909,-67.00381469726562
1769698954.1879802,90069,-65.03521728515625
1769698991.539776,90339,-64.80960083007812
1769699013.7504776,90499,-73.15973663330078
1769699025.78392,90589,-72.04510498046875
1769699126.327729,91179,-71.9073715209961
1769699131.8963509,91219,-65.51180267333984
1769699174.1567755,91529,-67.92416381835938
1769699225.1515117,91909,-66.03901672363281
1769699254.255127,92129,-69.2982406616211
1769699267.7743533,92229,-60.71173858642578
1769699273.157761,92269,-67.20246887207031
1769699307.7283256,92529,-66.79341125488281
1769699375.5873966,92919,-68.23253631591797
1769699391.0805655,93039,-69.26929473876953
1769699393.6261945,93059,-64.58992004394531
1769699402.2987504,93129,-69.97236633300781
1769699420.9802673,93279,-66.24455261230469
1769699443.2868555,93459,-68.66975402832031
1769699460.7209833,93599,-77.64012908935547
1769699468.1841416,93659,-65.60094451904297
1769699476.7964964,93729,-71.16773223876953
1769699483.0236237,93779,-65.38404083251953
1769699495.4385724,93879,-65.01216125488281
1769699598.1724904,94569,-68.7288818359375
1769699637.5964293,94889,-67.27496337890625
1769699640.1705904,94909,-69.4074935913086
1769699699.5638814,95389,-68.16627502441406
1769699710.6595852,95479,-65.79103088378906
1769699721.7872477,95569,-66.4732894897461
1769699734.1076226,95669,-66.96026611328125
1769699767.397077,95939,-66.78947448730469
1769699784.7755415,96079,-66.41690063476562
1769699880.3025298,96719,-66.12516784667969
1769699881.5565584,96729,-72.89608764648438
1769699906.3261018,96929,-68.32911682128906
1769699921.1670432,97049,-67.75123596191406
1769699931.0686846,97129,-78.65972900390625
1769699981.7459092,97539,-70.96295166015625
1769699982.9668732,97549,-65.351806640625
1769700005.3781621,97729,-70.55552673339844
1769700071.6532722,98139,-67.15410614013672
1769700085.2226214,98249,-69.53016662597656
1769700101.2696135,98379,-70.11558532714844
1769700117.2944806,98509,-71.47268676757812
1769700138.2408333,98679,-67.40353393554688
1769700171.598451,98949,-64.93894958496094
1769700183.9863112,99049,-67.7862548828125
1769700198.7327385,99169,-67.33418273925781
1769700199.9638174,99179,-68.1147232055664
1769700237.9874506,99489,-64.60796356201172
1769700239.2018967,99499,-65.11601257324219
1769700240.4291577,99509,-71.99954223632812
1769700252.6829956,99609,-67.88813781738281
1769700268.6548905,99739,-64.97991943359375
1769700276.0802624,99799,-70.5080795288086
1769700301.2695513,99879,-67.25230407714844
1769700308.7054963,99939,-66.11573791503906
1769700395.096188,100639,-71.80436706542969
1769700428.343216,100909,-65.7840576171875
1769700466.6253808,101219,-65.36799621582031
1769700472.8016944,101269,-67.188232421875
1769700487.650367,101389,-69.13674926757812
1769700567.8684063,101919,-67.4501953125
1769700588.7397604,102089,-70.33642578125
1769700597.322654,102159,-68.12481689453125
1769700663.921779,102699,-68.50611114501953
1769700677.3765302,102809,-66.92070770263672
1769700768.8606215,103429,-67.56393432617188
1769700772.5210216,103459,-69.13565063476562
1769700773.7479286,103469,-62.771392822265625
1769700834.056495,103959,-67.81216430664062
1769700895.794083,104459,-69.34309387207031
1769700903.2121434,104519,-69.85478210449219
1769700904.444448,104529,-66.40264892578125
1769700911.8042207,104589,-68.32121276855469
1769700964.7839668,105019,-72.64842987060547
1769700985.8179042,105189,-73.55610656738281
1769701041.500552,105519,-68.68103790283203
1769701053.8575327,105619,-71.92704772949219
1769701068.6245885,105739,-68.30911254882812
1769701097.1651084,105969,-65.93143463134766
1769701119.5062058,106149,-63.81867599487305
1769701143.208283,106339,-67.90322875976562
1769701155.4594748,106439,-62.99546813964844
1769701157.9005113,106459,-69.99647521972656
1769701250.9708288,107079,-65.25790405273438
1769701263.2762535,107179,-64.93379974365234
1769701271.8681974,107249,-65.29898071289062
1769701278.060951,107299,-68.4464111328125
1769701297.747762,107459,-68.23358154296875
1769701306.3319185,107529,-67.93134307861328
1769701329.6361852,107719,-71.68873596191406
1769701417.2326217,108429,-70.04325103759766
1769701500.021089,108979,-66.02107238769531
1769701597.2455993,109769,-71.6500015258789
1769701653.693942,110229,-70.30693054199219
1769701654.9171917,110239,-64.84014129638672
1769701661.0576231,110289,-65.14635467529297
1769701670.8870826,110369,-67.0693130493164
1769701708.029959,110549,-68.7674789428711
1769701757.3793406,110949,-71.49629211425781
1769701787.0527203,111189,-70.35108947753906
1769701794.4651217,111249,-70.25787353515625
1769701795.697563,111259,-69.01138305664062
1769701837.6997864,111599,-74.66038513183594
1769701851.3200753,111709,-68.25584411621094
1769701898.3286004,112089,-66.68960571289062
1769701903.2538629,112129,-63.809261322021484
1769701910.5884802,112189,-66.73995971679688
1769701919.1984775,112259,-68.77273559570312
1769701920.5955284,112269,-65.41344451904297
1769702063.8052428,113309,-64.47360229492188
1769702065.0447855,113319,-67.38631439208984
1769702142.648556,113949,-68.48429107666016
1769702155.0348735,114049,-67.6924819946289
1769702161.1965687,114099,-68.04046630859375
1769702218.1942036,114439,-62.90052032470703
1769702224.3801794,114489,-68.55403137207031
1769702240.5283074,114619,-69.4863052368164
1769702242.9915864,114639,-64.48707580566406
1769702321.0363863,115269,-67.38300323486328
1769702375.474203,115709,-69.59024047851562
1769702385.2715232,115789,-69.09204864501953
1769702440.8008118,116119,-68.17782592773438
1769702545.2635992,116969,-72.238525390625
1769702594.632926,117369,-64.435791015625
1769702619.3215244,117569,-69.13395690917969
1769702630.3867295,117659,-66.15081787109375
1769702671.9463468,117869,-66.61839294433594
1769702710.2689528,118179,-70.12950134277344
1769702712.933581,118199,-67.01611328125
1769702718.0806515,118239,-63.376922607421875
1769702744.1333492,118449,-66.8612060546875
1769702747.802639,118479,-65.95130157470703
1769702752.7165117,118519,-69.95619201660156
1769702772.4197483,118679,-71.02081298828125
1769702783.5176044,118769,-73.611328125
1769702790.8871279,118829,-71.93171691894531
1769702836.4478853,119199,-76.47572326660156
1769702896.0723073,119559,-64.74598693847656
1769702914.6449385,119709,-73.10974884033203
1769702917.1274612,119729,-69.0395736694336
1769702985.1097822,120279,-70.51597595214844
1769703022.6644416,120579,-69.17475891113281
1769703036.1311169,120689,-69.4788589477539
1769703045.9232914,120769,-65.49098205566406
1769703133.7907982,121359,-68.14527893066406
1769703182.8940237,121759,-66.27667236328125
1769703187.7557278,121799,-70.69696807861328
1769703225.7420707,122109,-67.40562438964844
1769703256.560068,122359,-66.93318176269531
1769703270.0914721,122469,-73.16545104980469
1769703289.8151457,122629,-70.29058837890625
1769703300.915412,122719,-61.87590026855469
1769703354.3438177,123029,-74.04557800292969
1769703356.8114128,123049,-64.94047546386719
1769703371.6102695,123169,-70.05543518066406
1769703407.5165162,123459,-68.3128433227539
1769703418.6641073,123549,-69.19813537597656
1769703433.5213933,123669,-63.528846740722656
1769703468.0589986,123949,-68.73516845703125
1769703473.0004013,123989,-70.25184631347656
1769703475.4756112,124009,-71.9375
1769703501.4510071,124219,-74.69111633300781
1769703502.6795762,124229,-66.22184753417969
1769703521.3867736,124379,-67.484130859375
1769703528.7832863,124439,-70.34078979492188
1769703536.170274,124499,-70.90469360351562
1769703569.433442,124769,-72.68255615234375
1769703571.8882914,124789,-67.62506866455078
1769703574.3714497,124809,-65.92022705078125
1769703681.2006269,125549,-63.50212097167969
1769703739.0862498,126019,-67.3929443359375
1769703797.2354493,126489,-67.127685546875
1769703803.416329,126539,-72.46366882324219
1769703850.7223458,126799,-68.635986328125
1769703886.765979,127089,-69.15157318115234
1769703977.9420328,127829,-66.43826293945312
1769703989.0198796,127919,-66.47256469726562
1769704073.2976909,128479,-73.22212982177734
1769704086.846505,128589,-66.59745788574219
1769704140.0297074,129019,-66.4342269897461
1769704144.9991496,129059,-69.5540542602539
1769704166.0078208,129229,-68.58531951904297
1769704193.0877156,129449,-64.13008117675781
1769704227.643735,129729,-67.30934143066406
1769704232.5794787,129769,-64.93486022949219
1769704258.5487814,129979,-70.89249420166016
1769704274.6528285,130109,-70.64208984375
1769704307.0113978,130249,-64.65277099609375
1769704322.0624256,130369,-68.43394470214844
1769704323.290772,130379,-68.18082427978516
1769704335.5801094,130479,-66.73809814453125
1769704336.8103275,130489,-73.97117614746094
1769704386.0584168,130889,-62.51343536376953
1769704390.977444,130929,-65.39570617675781
1769704509.1473792,131889,-69.46897888183594
1769704551.8189473,132109,-68.5481948852539
1769704572.8559585,132279,-67.57177734375
1769704601.3769805,132509,-71.58831787109375
1769704614.94766,132619,-65.961181640625
1769704668.1967854,133049,-69.38908386230469
1769704723.9016585,133499,-74.18492889404297
1769704786.7223985,133889,-67.56109619140625
1769704823.6521115,134189,-61.0954704284668
1769704869.0902529,134559,-70.72894287109375
1769704950.8700979,135229,-69.1004867553711
1769704961.86237,135319,-65.21720123291016
1769704963.078246,135329,-78.18853759765625
1769705001.14915,135509,-67.36829376220703
1769705011.0205874,135589,-67.26399230957031
1769705033.1083114,135769,-69.14738464355469
1769705047.8316638,135889,-65.74488830566406
1769705090.8872292,136239,-69.81693267822266
1769705114.2175136,136429,-74.19090270996094
1769705116.8666346,136449,-69.88170623779297
1769705120.5200787,136479,-67.83094787597656
1769705136.4098635,136609,-66.82188415527344
1769705188.0126379,137029,-66.1292724609375
1769705205.1998131,137169,-67.89444732666016
1769705245.1294491,137369,-72.89523315429688
1769705274.3423223,137599,-68.18705749511719
1769705327.3426228,138029,-68.14875793457031
1769705363.0774746,138319,-68.60127258300781
1769705385.0279424,138499,-70.64958190917969
1769705435.36658,138909,-68.10629272460938
1769705483.0113783,139169,-70.86322784423828
1769705550.79541,139719,-68.23612976074219
1769705561.7667449,139809,-71.15292358398438
1769705593.5974977,140069,-70.54974365234375
1769705629.1381025,140359,-67.62895202636719
1769705642.6796627,140469,-69.45305633544922
1769705728.3310761,141029,-64.43254089355469
1769705741.8996267,141139,-71.20142364501953
1769705759.6412702,141279,-66.05606079101562
1769705775.8951106,141409,-65.5218734741211
1769705798.1389477,141589,-69.97697448730469
1769705821.6184561,141779,-67.95692443847656
1769705835.2596855,141889,-76.73721313476562
1769705842.6567721,141949,-69.40135192871094
1769705857.624328,142069,-71.33674621582031
1769705871.9621975,142179,-67.66326904296875
1769705879.3645449,142239,-61.083335876464844
1769705880.6055288,142249,-68.91348266601562
1769705922.6213315,142589,-68.11949157714844
1769705946.8367162,142659,-70.17689514160156
1769706050.6270754,143499,-68.6902084350586
1769706056.7444365,143549,-65.56349182128906
1769706065.371929,143619,-67.95440673828125
1769706072.799239,143679,-73.14469909667969
